"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"56y1jOTK0XSvJzVv9vHQBK","Paint The Town Red","Doja Cat","16","34","0","HU","2023-10-18","87","True","230480","Scarlet","2023-09-20","0.864","0.556","2","-7.683","0","0.194","0.255","3.85e-06","0.112","0.726","99.974","4"
"3rUGC1vUpkDG9CZFHMur1t","greedy","Tate McRae","15","35","0","HU","2023-10-18","98","True","131872","greedy","2023-09-15","0.75","0.733","6","-3.18","0","0.0319","0.256","0.0","0.114","0.844","111.018","1"
"000n6Lx4yqUAslF1x3JeFY","béke","Azahriah, DESH, Young Fly, Lord Panamo, Copy Con","14","36","0","HU","2023-10-18","62","False","315862","tripq","2023-08-24","0.676","0.728","9","-7.661","0","0.0965","0.395","0.0","0.0587","0.938","174.089","4"
"0nQuoTxzDIVoWzaTgF5xtW","Várnék","Dzsúdló, Azahriah","13","37","0","HU","2023-10-18","62","False","187105","Várnék","2022-07-07","0.682","0.691","6","-4.227","1","0.0627","0.405","0.0","0.125","0.69","75.96","4"
"6eaaIxWaso3ooRdPDS5PuN","Rollin'","DESH, Young Fly, KKevin","12","38","0","HU","2023-10-18","63","True","199719","Rollin'","2023-07-07","0.753","0.584","1","-6.877","0","0.112","0.377","0.000587","0.0892","0.892","89.022","4"
"5mjYQaktjmjcMKcUIcqz4s","Strangers","Kenya Grace","11","39","0","HU","2023-10-18","97","False","172964","Strangers","2023-09-01","0.628","0.523","11","-8.307","0","0.0946","0.701","0.00274","0.219","0.416","169.982","4"
"1o0TkBcMTkkOg1KUeB4riK","four moods","Azahriah","10","40","0","HU","2023-10-18","62","True","203529","silbak","2022-08-17","0.538","0.669","2","-8.325","0","0.217","0.37","1.06e-06","0.13","0.198","101.993","4"
"2HafqoJbgXdtjwCOvNEF14","Si No Estás","iñigo quintero","9","41","0","HU","2023-10-18","95","False","184061","Si No Estás","2022-09-23","0.537","0.421","5","-8.72","1","0.0285","0.827","0.0","0.138","0.524","98.224","4"
"4MQDC8hquSlvTBq8gMoPPo","valami amerikai","Azahriah","8","42","0","HU","2023-10-18","62","False","220227","valami amerikai","2023-09-26","0.615","0.69","0","-7.392","1","0.143","0.599","0.000782","0.181","0.296","175.892","4"
"1VPU7SKdABCb3gNCNjMFIZ","lost tiki","Azahriah, DESH","7","43","0","HU","2023-10-18","64","False","171428","tripq","2023-08-24","0.711","0.691","4","-8.622","0","0.0459","0.715","0.15","0.254","0.656","98.002","4"
"1tCIXEBHBFHO1x3M07z3xy","Pakisztáni/popo","DESH, Young Fly","6","44","0","HU","2023-10-18","66","True","161025","CARPE DIEM","2023-07-21","0.615","0.825","2","-5.159","1","0.154","0.134","0.0114","0.0657","0.614","103.817","4"
"5ZY255MSISgMrvHmRZux1E","3korty","Azahriah","5","45","0","HU","2023-10-18","65","True","193398","memento","2023-05-01","0.825","0.69","0","-6.943","0","0.114","0.223","0.0","0.111","0.315","103.049","4"
"2EAvOY1uymm5ZAd0ZbnnPW","introvertált dal","Azahriah","4","46","0","HU","2023-10-18","63","True","169841","memento","2023-05-01","0.652","0.815","1","-4.849","1","0.0606","0.126","0.0","0.109","0.823","151.046","4"
"7kIn3HrqM432chtEydQgMb","Valencia","Tomi, VALMAR","3","47","0","HU","2023-10-18","65","False","175081","Valencia","2023-09-23","0.8","0.641","8","-5.775","0","0.0645","0.423","0.0","0.17","0.601","92.067","4"
"2IetMd5ZFurl1sjSAqhq2O","ceremónia","Azahriah, DESH","2","48","0","HU","2023-10-18","66","True","273818","tripq","2023-08-24","0.678","0.625","1","-8.855","0","0.12","0.496","0.00168","0.295","0.361","109.98","4"
"1E2flGJxXQNeBLRqQXiAsK","Rampapapam","DESH, Young Fly, Azahriah, Lord Panamo","1","49","0","HU","2023-10-18","68","True","189354","CARPE DIEM","2023-07-21","0.835","0.856","4","-5.102","0","0.0891","0.084","0.0114","0.0544","0.614","93.008","4"
"01qFKNWq73UfEslI0GvumE","3D (feat. Jack Harlow)","Jung Kook, Jack Harlow","50","0","0","HN","2023-10-18","88","True","201812","3D : The Remixes","2023-10-02","0.853","0.824","1","-3.287","1","0.103","0.0322","0.0","0.0859","0.888","108.044","4"
"0J9g1MMJDhyvOb3NWckHMm","Chulo pt.2","Bad Gyal, Tokischa, Young Miko","49","1","0","HN","2023-10-18","91","True","219333","Chulo pt.2","2023-06-22","0.852","0.881","5","-2.546","0","0.126","0.0602","6.44e-06","0.0682","0.556","96.984","4"
"0PB0O24JqAuNdOAFVJljMS","Coco Chanel","Eladio Carrion, Bad Bunny","48","2","0","HN","2023-10-18","88","True","208125","3MEN2 KBRN","2023-03-17","0.683","0.764","2","-5.995","1","0.0441","0.0427","0.0","0.0963","0.137","149.949","4"
"54zcJnb3tp9c5OVKREZ1Is","MI EX TENÍA RAZÓN","KAROL G","47","3","0","HN","2023-10-18","89","False","154374","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.634","0.725","5","-4.945","0","0.0587","0.0776","0.0","0.211","0.795","159.845","4"
"0WKd91LoIHCFIhDmgewjhy","Solos","Tony Dize, Plan B","46","4","0","HN","2023-10-18","62","False","188826","La Melodia de la Calle ""Updated""","2009-11-17","0.73","0.706","9","-5.274","0","0.0802","0.518","0.0","0.361","0.935","83.962","4"
"6irysuQyZWd7Bjj7ePiOs2","Holanda","Jhayco","45","5","0","HN","2023-10-18","93","True","231693","Holanda","2023-07-28","0.831","0.759","1","-3.627","0","0.0502","0.277","0.0","0.125","0.244","107.961","4"
"4SW9gHnW8NfKOdqmh0ij45","Fruto","Bizarrap, Milo j","44","6","0","HN","2023-10-18","88","False","132294","en dormir sin Madrid","2023-10-04","0.801","0.517","2","-8.205","0","0.269","0.494","1.45e-06","0.355","0.923","160.254","4"
"5HR7yfhSCeoOHRQN05XnZQ","QUE VUELVAS","Grupo Frontera, Carin Leon","43","7","0","HN","2023-10-18","81","False","169418","El Comienzo","2023-08-25","0.497","0.644","10","-4.309","1","0.0443","0.188","0.0","0.114","0.779","162.542","4"
"0fea68AdmYNygeTGI4RC18","LA CANCIÓN","J Balvin, Bad Bunny","42","8","0","HN","2023-10-18","86","False","242573","OASIS","2019-06-28","0.754","0.646","7","-5.795","1","0.317","0.152","1.85e-05","0.108","0.429","176.089","4"
"505v13epFXodT9fVAJ6h8k","AMARGURA","KAROL G","41","9","0","HN","2023-10-18","90","True","170480","MAÑANA SERÁ BONITO","2023-02-24","0.92","0.696","6","-3.356","0","0.0742","0.183","0.0","0.149","0.545","106.966","4"
"5Eax0qFko2dh7Rl2lYs3bx","Efecto","Bad Bunny","40","10","0","HN","2023-10-18","88","True","213061","Un Verano Sin Ti","2022-05-06","0.801","0.475","7","-8.797","0","0.0516","0.141","1.73e-05","0.0639","0.234","98.047","4"
"1iLbUmb2b2btyAAcQ68a1p","Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j","39","11","0","HN","2023-10-18","87","False","189901","Milo J: Bzrp Music Sessions, Vol. 57","2023-10-03","0.795","0.553","4","-8.496","0","0.244","0.527","2.84e-06","0.112","0.739","124.109","4"
"6Sq7ltF9Qa7SNFBsV5Cogx","Me Porto Bonito","Bad Bunny, Chencho Corleone","38","12","0","HN","2023-10-18","90","True","178567","Un Verano Sin Ti","2022-05-06","0.911","0.712","1","-5.105","0","0.0817","0.0901","2.68e-05","0.0933","0.425","92.005","4"
"7x9aauaA9cu6tyfpHnqDLo","Seven (feat. Latto) (Explicit Ver.)","Jung Kook, Latto","37","13","0","HN","2023-10-18","98","True","184400","Seven (feat. Latto)","2023-07-14","0.802","0.832","11","-4.107","1","0.0434","0.311","0.0","0.0815","0.89","124.997","4"
"6XSqqQIy7Lm7SnwxS4NrGx","Classy 101","Feid, Young Miko","36","14","0","HN","2023-10-18","93","True","195986","Classy 101","2023-03-31","0.859","0.658","11","-4.79","1","0.159","0.145","0.0","0.12","0.672","100.065","4"
"3mRF0YNsDdFKFnxwg16hSz","VUELVE CANDY B","Bad Bunny","35","15","0","HN","2023-10-18","83","True","266171","nadie sabe lo que va a pasar mañana","2023-10-13","0.785","0.691","4","-3.119","0","0.0904","0.223","1.74e-06","0.154","0.225","122.92","4"
"6ZprqcYFC6D9eIZaCoqrSn","Gently (feat. Bad Bunny)","Drake, Bad Bunny","34","16","0","HN","2023-10-18","86","True","133694","For All The Dogs","2023-10-06","0.868","0.407","10","-7.735","1","0.295","0.0479","0.000111","0.139","0.255","107.524","4"
"4eMKD8MRroxCqugpsxCCNb","MOJABI GHOST","Tainy, Bad Bunny","33","17","0","HN","2023-10-18","90","True","232131","DATA","2023-06-29","0.805","0.707","6","-3.758","0","0.0353","0.142","3.71e-05","0.563","0.744","122.014","4"
"2HafqoJbgXdtjwCOvNEF14","Si No Estás","iñigo quintero","32","18","0","HN","2023-10-18","95","False","184061","Si No Estás","2022-09-23","0.537","0.421","5","-8.72","1","0.0285","0.827","0.0","0.138","0.524","98.224","4"
"5qzLdvRViHUrRNdkpakG7C","BATICANO","Bad Bunny","31","19","0","HN","2023-10-18","83","True","256000","nadie sabe lo que va a pasar mañana","2023-10-13","0.785","0.6","3","-7.793","0","0.0656","0.455","6.76e-06","0.131","0.431","105.009","4"
"6XbtvPmIpyCbjuT0e8cQtp","Columbia","Quevedo","30","20","0","HN","2023-10-18","96","False","186000","Columbia","2023-07-07","0.668","0.712","5","-5.927","1","0.0381","0.369","2.13e-05","0.108","0.264","100.02","4"
"7JwdbqIpiuWvGbRryKSuBz","Es un Secreto","Plan B","29","21","0","HN","2023-10-18","72","False","190560","House Of Pleasure","2010-07-20","0.841","0.783","6","-4.915","0","0.0432","0.106","2.49e-06","0.0528","0.514","94.989","4"
"7mXuWTczZNxG5EDcjFEuJR","LADY GAGA","Peso Pluma, Gabito Ballesteros, Junior H","28","22","0","HN","2023-10-18","95","True","212878","GÉNESIS","2023-06-29","0.646","0.736","5","-7.118","0","0.0449","0.216","0.0","0.415","0.873","140.098","3"
"0O3U5iwTbiXCREMkvotJuN","EL AMOR DE SU VIDA","Grupo Frontera, Grupo Firme","27","23","0","HN","2023-10-18","89","False","165848","El Comienzo","2023-08-25","0.616","0.834","9","-3.069","1","0.0664","0.06","0.0","0.338","0.746","151.701","4"
"0rDQZJtSGgsB2rdkObpdFa","VOU 787","Bad Bunny","26","24","0","HN","2023-10-18","85","True","123643","nadie sabe lo que va a pasar mañana","2023-10-13","0.834","0.555","5","-7.902","0","0.197","0.0488","0.0","0.265","0.563","125.015","4"
"39L3LdlHS3gqB62HPWaJRg","NO ME QUIERO CASAR","Bad Bunny","25","25","0","HN","2023-10-18","84","True","225654","nadie sabe lo que va a pasar mañana","2023-10-13","0.914","0.698","1","-5.228","1","0.115","0.32","8.76e-06","0.083","0.757","99.011","4"
"3Ua0m0YmEjrMi9XErKcNiR","Like Crazy","Jimin","24","26","0","HN","2023-10-18","94","False","212241","FACE","2023-03-24","0.629","0.733","7","-5.445","1","0.0419","0.0025","0.0","0.357","0.362","120.001","4"
"6uIIdjYTxxpWOyWuVXrKQO","Que Onda","Calle 24, Chino Pacas, Fuerza Regida","23","27","0","HN","2023-10-18","93","True","191466","Que Onda","2023-08-30","0.808","0.944","10","-4.863","0","0.0408","0.183","1.11e-06","0.138","0.937","124.934","3"
"1C7lXfx4Y5maVl4AgUVlHA","ACHO PR","Bad Bunny, Arcángel, De La Ghetto, Ñengo Flow","22","28","0","HN","2023-10-18","84","True","359647","nadie sabe lo que va a pasar mañana","2023-10-13","0.541","0.796","7","-5.177","1","0.347","0.317","0.0","0.193","0.469","85.205","4"
"2yzshFeBIwH8tWIqHEFLeD","un x100to","Grupo Frontera, Bad Bunny","21","29","0","HN","2023-10-18","86","False","194563","El Comienzo","2023-08-25","0.571","0.72","9","-4.089","1","0.0458","0.213","0.0","0.271","0.542","83.827","4"
"4pcafPzLDSqQktqSpxHL3E","THUNDER Y LIGHTNING","Bad Bunny, Eladio Carrion","20","30","0","HN","2023-10-18","84","True","217133","nadie sabe lo que va a pasar mañana","2023-10-13","0.552","0.744","4","-2.656","0","0.124","0.496","0.0","0.112","0.627","156.027","4"
"2sTDlCxmuZCTDKKk9f1qus","WHERE SHE GOES","Bad Bunny","19","31","0","HN","2023-10-18","81","True","231704","nadie sabe lo que va a pasar mañana","2023-10-13","0.651","0.799","9","-4.02","0","0.0611","0.143","0.634","0.112","0.223","143.992","4"
"23d8v6tU6lR77pFKsApMtF","NADIE SABE","Bad Bunny","18","32","0","HN","2023-10-18","88","True","379058","nadie sabe lo que va a pasar mañana","2023-10-13","0.529","0.711","11","-5.016","0","0.0669","0.572","0.0","0.0799","0.582","170.305","4"
"4Jc7252S1P99DjQ1lNGEOc","CYBERTRUCK","Bad Bunny","17","33","0","HN","2023-10-18","86","True","191959","nadie sabe lo que va a pasar mañana","2023-10-13","0.704","0.905","6","-4.948","0","0.338","0.371","2.09e-06","0.107","0.0991","151.823","4"
"1U3A66OHQyTu4N2QTMsP86","GRACIAS POR NADA","Bad Bunny","16","34","0","HN","2023-10-18","85","True","177450","nadie sabe lo que va a pasar mañana","2023-10-13","0.778","0.555","6","-5.473","0","0.231","0.325","0.0","0.111","0.271","143.916","4"
"7ucEkWU0SVy0XFdfXESgfY","LOS PITS","Bad Bunny","15","35","0","HN","2023-10-18","84","True","250851","nadie sabe lo que va a pasar mañana","2023-10-13","0.751","0.669","7","-5.367","1","0.445","0.442","2.11e-06","0.15","0.69","93.705","4"
"25OeKzcqakFPaJlXHPE5lm","Primera Cita","Carin Leon","14","36","0","HN","2023-10-18","87","False","186455","Colmillo De Leche","2023-05-19","0.535","0.395","10","-7.805","1","0.0634","0.597","6.78e-05","0.0969","0.488","157.795","3"
"5RqSsdzTNPX1uzkmlHCFvK","QLONA","KAROL G, Peso Pluma","13","37","0","HN","2023-10-18","94","True","172797","MAÑANA SERÁ BONITO (BICHOTA SEASON)","2023-08-10","0.841","0.738","7","-7.455","0","0.307","0.52","0.0","0.0892","0.484","169.918","4"
"1ODFVLQszq0hCOdZtqV5wq","MR. OCTOBER","Bad Bunny","12","38","0","HN","2023-10-18","86","True","189258","nadie sabe lo que va a pasar mañana","2023-10-13","0.805","0.612","8","-5.682","0","0.172","0.188","1.96e-05","0.134","0.425","126.013","4"
"3NhstUmrlhaN1M6hP8zMbb","BABY NUEVA","Bad Bunny","11","39","0","HN","2023-10-18","86","True","240773","nadie sabe lo que va a pasar mañana","2023-10-13","0.866","0.63","10","-4.816","0","0.0616","0.504","0.000505","0.328","0.359","117.924","4"
"7ABLbnD53cQK00mhcaOUVG","LALA","Myke Towers","10","40","0","HN","2023-10-18","98","True","197920","LA VIDA ES UNA","2023-03-23","0.708","0.737","1","-4.045","1","0.0436","0.0739","0.00162","0.0955","0.607","91.986","4"
"5ixdmTpCmH5diBA1j154wN","UN PREVIEW","Bad Bunny","9","41","0","HN","2023-10-18","82","True","165582","nadie sabe lo que va a pasar mañana","2023-10-13","0.795","0.815","1","-3.322","1","0.0821","0.0368","3.82e-05","0.227","0.334","94.991","4"
"3TYOH7ta0101NYssoH5GlU","MERCEDES CAROTA","Bad Bunny, YOVNGCHIMI","8","42","0","HN","2023-10-18","84","True","202635","nadie sabe lo que va a pasar mañana","2023-10-13","0.822","0.487","1","-5.815","1","0.223","0.385","6.55e-05","0.115","0.193","134.046","4"
"4bw8mcDUSRWfQo63ZTYRnU","Según Quién","Maluma, Carin Leon","7","43","0","HN","2023-10-18","87","True","142334","Don Juan","2023-08-25","0.909","0.762","9","-3.974","1","0.0643","0.434","0.0","0.0856","0.843","101.987","3"
"4qSEvFGCpde73gqIuq3sho","HIBIKI","Bad Bunny, Mora","6","44","0","HN","2023-10-18","88","True","208000","nadie sabe lo que va a pasar mañana","2023-10-13","0.801","0.645","6","-5.605","0","0.0706","0.604","0.0","0.118","0.528","119.935","4"
"1YnChEM51BVZ5dRhbVFEMl","SEDA","Bad Bunny, Bryant Myers","5","45","0","HN","2023-10-18","86","True","190476","nadie sabe lo que va a pasar mañana","2023-10-13","0.706","0.566","6","-6.441","0","0.126","0.268","1.02e-06","0.111","0.23","125.876","4"
"01ppKlDRCmPpusO3yNrSRY","TELEFONO NUEVO","Bad Bunny, Luar La L","4","46","0","HN","2023-10-18","86","True","354784","nadie sabe lo que va a pasar mañana","2023-10-13","0.619","0.619","2","-6.238","1","0.491","0.407","0.0","0.0932","0.393","125.752","4"
"7iQXYTyuG13aoeHxGG28Nh","PERRO NEGRO","Bad Bunny, Feid","3","47","0","HN","2023-10-18","89","True","162767","nadie sabe lo que va a pasar mañana","2023-10-13","0.911","0.778","5","-2.248","1","0.262","0.0887","2.16e-05","0.179","0.345","96.057","4"
"3nNmRE0DxHC6ZaKkrpUumS","FINA","Bad Bunny, Young Miko","2","48","0","HN","2023-10-18","89","True","216327","nadie sabe lo que va a pasar mañana","2023-10-13","0.847","0.724","1","-5.41","1","0.298","0.0869","1.11e-06","0.118","0.396","94.601","4"
"4MjDJD8cW7iVeWInc2Bdyj","MONACO","Bad Bunny","1","49","0","HN","2023-10-18","91","True","267194","nadie sabe lo que va a pasar mañana","2023-10-13","0.787","0.621","4","-5.009","0","0.068","0.15","0.000402","0.58","0.13","139.056","4"
"0ZPjVmof45INEERgYfadtv","Chasing That Feeling","TOMORROW X TOGETHER","50","0","0","HK","2023-10-18","79","False","182670","The Name Chapter: FREEFALL","2023-10-13","0.69","0.842","10","-4.288","0","0.0739","0.0153","0.0","0.0639","0.626","141.994","4"
"65FftemJ1DbbZ45DUfHJXE","OMG","NewJeans","49","1","0","HK","2023-10-18","87","False","212253","NewJeans 'OMG'","2023-01-02","0.804","0.771","9","-4.067","0","0.0433","0.357","3.07e-06","0.108","0.739","126.956","4"
"5LxfxzmlGFCQm8HT93gksZ","神的不在場證明","Panther Chan","48","2","0","HK","2023-10-18","55","False","272500","神的不在場證明","2023-09-26","0.446","0.773","5","-5.135","1","0.0381","0.146","1.12e-06","0.396","0.265","178.072","4"
"5ydjxBSUIDn26MFzU3asP4","Rainy Days","V","47","3","0","HK","2023-10-18","88","False","179560","Layover","2023-08-11","0.633","0.454","9","-8.016","0","0.0875","0.739","0.0","0.148","0.282","74.828","4"
"2vJreatDgwtXWKpkqpPUZ3","地球上的最後一朵花","陳卓賢 Ian","46","4","0","HK","2023-10-18","58","False","226665","地球上的最後一朵花","2022-10-31","0.623","0.382","8","-9.168","1","0.0349","0.785","0.0","0.0974","0.287","125.881","4"
"2P5Eeh29qJrYa1T27cdL3B","反對無效","MC 張天賦","45","5","0","HK","2023-10-18","59","False","228819","反對無效","2021-06-03","0.703","0.607","0","-7.823","1","0.0409","0.716","0.0","0.112","0.819","118.973","4"
"3b4dQtIVyVhQdbYVfrik0k","永順街39號","Anson Lo 盧瀚霆","44","6","0","HK","2023-10-18","58","False","280149","永順街39號","2022-11-12","0.57","0.392","7","-8.887","1","0.0307","0.869","0.0","0.117","0.524","137.092","4"
"6bMgCXapeQEVFgAOr8EvgY","隱形遊樂場","Hins Cheung","43","7","0","HK","2023-10-18","58","False","233187","隱形遊樂場","2023-04-20","0.485","0.452","7","-7.212","1","0.0379","0.436","7.07e-06","0.196","0.158","133.517","4"
"70t7Q6AYG6ZgTYmJWcnkUM","I AM","IVE","42","8","0","HK","2023-10-18","83","False","183853","I've IVE","2023-04-10","0.683","0.875","4","-4.866","0","0.0549","0.0115","0.0","0.084","0.384","122.002","4"
"3qUObXucAc56ax5DSzcUF1","Distance (Mandarin Version)","陳卓賢 Ian","41","9","0","HK","2023-10-18","61","False","200497","Distance (Mandarin Version)","2023-09-01","0.394","0.771","1","-5.3","1","0.227","0.211","0.0","0.117","0.579","75.111","1"
"5mjYQaktjmjcMKcUIcqz4s","Strangers","Kenya Grace","40","10","0","HK","2023-10-18","97","False","172964","Strangers","2023-09-01","0.628","0.523","11","-8.307","0","0.0946","0.701","0.00274","0.219","0.416","169.982","4"
"1hAloWiinXLPQUJxrJReb1","アイドル","YOASOBI","39","11","0","HK","2023-10-18","70","False","211733","THE BOOK 3","2023-10-04","0.457","0.941","10","-2.692","0","0.0917","0.105","1.38e-06","0.437","0.876","165.783","4"
"4uOBL4DDWWVx4RhYKlPbPC","Queencard","(G)I-DLE","38","12","0","HK","2023-10-18","85","False","161240","I feel","2023-05-15","0.815","0.834","4","-2.828","0","0.0475","0.0327","0.000268","0.27","0.692","129.989","4"
"3F2BLyGt6zYLrHYpbdTw5L","I Want That","(G)I-DLE","37","13","0","HK","2023-10-18","71","False","171666","HEAT","2023-10-04","0.8","0.87","0","-5.787","0","0.0832","0.0693","0.000584","0.0742","0.434","120.06","4"
"1t5D0Y5VMTEISUpAZXoFpN","到底發生過什麼事","Dear Jane","36","14","0","HK","2023-10-18","51","False","259375","X","2023-07-06","0.419","0.811","11","-5.263","1","0.0364","0.101","0.0","0.307","0.563","165.966","4"
"6flgMTTqhbJSNryAPCYcvA","留一天與你喘息","陳卓賢 Ian","35","15","0","HK","2023-10-18","59","False","258924","留一天與你喘息","2022-02-14","0.411","0.482","9","-8.081","1","0.0475","0.574","0.0","0.227","0.261","172.079","4"
"210JJAa9nJOgNa0YNrsT5g","GODS","League of Legends, NewJeans","34","16","0","HK","2023-10-18","87","False","220878","GODS","2023-10-04","0.588","0.765","3","-5.914","0","0.0518","0.00685","3.23e-05","0.2","0.492","145.988","4"
"3gOTUuIDMbBYECtnPadsxY","浮床","Dear Jane","33","17","0","HK","2023-10-18","58","False","213619","浮床","2023-09-14","0.477","0.814","8","-6.363","1","0.0324","0.126","0.0","0.166","0.443","149.985","4"
"3IxGmKdOkv7tgMCzyKF2Xm","世一","MC 張天賦","32","18","0","HK","2023-10-18","57","False","263133","This is MC","2023-01-20","0.55","0.557","2","-7.033","1","0.0382","0.748","0.0","0.111","0.369","141.791","4"
